member_id,architecture,state,label,bin_index,count,probability_minimum,probability_maximum,mean_probability,event_rate
resnet1d-seed2026,resnet1d,calibrated,MI,9,144,0.18768888773724213,0.26666390026144732,0.22316194753117541,0.2361111111111111
resnet1d-seed2026,resnet1d,calibrated,MI,10,144,0.27008853778501324,0.39476643531231692,0.3313070098338744,0.30555555555555558
resnet1d-seed2026,resnet1d,calibrated,MI,11,144,0.39546119055815304,0.56253343557236801,0.47567678415657549,0.54166666666666663
resnet1d-seed2026,resnet1d,calibrated,MI,12,144,0.56253343557236801,0.75972057231947221,0.65698656826087498,0.63888888888888884
resnet1d-seed2026,resnet1d,calibrated,MI,13,143,0.75972057231947221,0.90810126053211726,0.8383071973553835,0.79020979020979021
resnet1d-seed2026,resnet1d,calibrated,MI,14,143,0.91002368015533563,0.99938621685680928,0.96193144159895327,0.95104895104895104
resnet1d-seed2026,resnet1d,calibrated,STTC,0,144,0.00012631187754375057,0.0029087027018694007,0.0016219530128087614,0
resnet1d-seed2026,resnet1d,calibrated,STTC,1,144,0.0029087027018694007,0.0066932731281069925,0.0046510257108362688,0
resnet1d-seed2026,resnet1d,calibrated,STTC,2,144,0.0066932731281069925,0.010861922569757917,0.0087143817125028208,0
resnet1d-seed2026,resnet1d,calibrated,STTC,3,144,0.011114641826487174,0.0167953413185392,0.013811796123668162,0.013888888888888888
resnet1d-seed2026,resnet1d,calibrated,STTC,4,144,0.0167953413185392,0.025885121487621107,0.021134727585372198,0.020833333333333332
resnet1d-seed2026,resnet1d,calibrated,STTC,5,144,0.025885121487621107,0.039695749510889632,0.032729614006942041,0.041666666666666664
resnet1d-seed2026,resnet1d,calibrated,STTC,6,144,0.039695749510889632,0.066639043516276864,0.053046736998403871,0.055555555555555552
resnet1d-seed2026,resnet1d,calibrated,STTC,7,144,0.066639043516276864,0.10752720073316277,0.085898052350295323,0.083333333333333329
resnet1d-seed2026,resnet1d,calibrated,STTC,8,144,0.10864816280674183,0.16733539395921918,0.13745276156998709,0.097222222222222224
resnet1d-seed2026,resnet1d,calibrated,STTC,9,144,0.16733539395921918,0.25324464812145131,0.208127982087596,0.125
resnet1d-seed2026,resnet1d,calibrated,STTC,10,144,0.25324464812145131,0.39546119055815304,0.31788569675781897,0.27777777777777779
resnet1d-seed2026,resnet1d,calibrated,STTC,11,144,0.39546119055815304,0.57181018761072711,0.48378138063299542,0.4861111111111111
resnet1d-seed2026,resnet1d,calibrated,STTC,12,144,0.57181018761072711,0.74455010295260837,0.66050373787764805,0.6875
resnet1d-seed2026,resnet1d,calibrated,STTC,13,143,0.74565430218441453,0.87833097928212589,0.81240069458569086,0.81118881118881114
resnet1d-seed2026,resnet1d,calibrated,STTC,14,143,0.87833097928212589,0.99480963408863898,0.93630644040028255,0.93006993006993011
resnet1d-seed2026,resnet1d,calibrated,CD,0,144,0.00055929335801825826,0.011114641826487174,0.0071002811285660232,0.027777777777777776
resnet1d-seed2026,resnet1d,calibrated,CD,1,144,0.011114641826487174,0.01840252068041803,0.014739620533003638,0.013888888888888888
